ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
261501,Neuroscience,2019,2019,217156,Brown University,1,Men,25,brown-university,neuroscience-261501
270101,General Mathematics,2017,2017,217156,Brown University,1,Men,25,brown-university,general-mathematics
302701,Human Biology,2013,2013,217156,Brown University,1,Men,25,brown-university,human-biology-302701
400501,General Chemistry,2020,2020,217156,Brown University,1,Men,25,brown-university,general-chemistry
440501,General Public Policy Analysis,2013,2013,217156,Brown University,1,Men,25,brown-university,general-public-policy-analysis
450901,International Relations & Affairs,2015,2015,217156,Brown University,1,Men,25,brown-university,international-relations-affairs
520201,General Business Administration & Management,2020,2020,217156,Brown University,1,Men,25,brown-university,general-business-administration-management
90102,Mass Communication & Media Studies,2020,2020,217156,Brown University,1,Men,24,brown-university,mass-communication-media-studies
301501,"Science, Technology, & Society",2019,2019,217156,Brown University,1,Men,24,brown-university,science-technology-society-301501
520201,General Business Administration & Management,2019,2019,217156,Brown University,1,Men,24,brown-university,general-business-administration-management
140501,Bioengineering & Biomedical Engineering,2014,2014,217156,Brown University,1,Men,23,brown-university,bioengineering-biomedical-engineering
231302,Creative Writing,2017,2017,217156,Brown University,1,Men,23,brown-university,creative-writing-231302
400501,General Chemistry,2019,2019,217156,Brown University,1,Men,23,brown-university,general-chemistry
230101,General English Language & Literature,2018,2018,217156,Brown University,1,Men,22,brown-university,general-english-language-literature-230101
270101,General Mathematics,2014,2014,217156,Brown University,1,Men,22,brown-university,general-mathematics
400501,General Chemistry,2018,2018,217156,Brown University,1,Men,22,brown-university,general-chemistry
400601,General Geology & Earch Science,2014,2014,217156,Brown University,1,Men,22,brown-university,general-geology-earch-science
520201,General Business Administration & Management,2016,2016,217156,Brown University,1,Men,22,brown-university,general-business-administration-management
140501,Bioengineering & Biomedical Engineering,2015,2015,217156,Brown University,1,Men,21,brown-university,bioengineering-biomedical-engineering
302701,Human Biology,2012,2012,217156,Brown University,1,Men,21,brown-university,human-biology-302701
380101,Philosophy,2012,2012,217156,Brown University,1,Men,21,brown-university,philosophy-380101
400501,General Chemistry,2015,2015,217156,Brown University,1,Men,21,brown-university,general-chemistry
110101,General Computer & Information Sciences,2019,2019,217156,Brown University,1,Men,20,brown-university,general-computer-information-sciences-110101
111003,Computer & Information Systems Security,2018,2018,217156,Brown University,1,Men,20,brown-university,computer-information-systems-security
111003,Computer & Information Systems Security,2019,2019,217156,Brown University,1,Men,20,brown-university,computer-information-systems-security
140501,Bioengineering & Biomedical Engineering,2017,2017,217156,Brown University,1,Men,20,brown-university,bioengineering-biomedical-engineering
140501,Bioengineering & Biomedical Engineering,2020,2020,217156,Brown University,1,Men,20,brown-university,bioengineering-biomedical-engineering
230101,General English Language & Literature,2013,2013,217156,Brown University,1,Men,20,brown-university,general-english-language-literature-230101
231302,Creative Writing,2013,2013,217156,Brown University,1,Men,20,brown-university,creative-writing-231302
231302,Creative Writing,2014,2014,217156,Brown University,1,Men,20,brown-university,creative-writing-231302
380101,Philosophy,2015,2015,217156,Brown University,1,Men,20,brown-university,philosophy-380101
380101,Philosophy,2017,2017,217156,Brown University,1,Men,20,brown-university,philosophy-380101
380101,Philosophy,2020,2020,217156,Brown University,1,Men,20,brown-university,philosophy-380101
440501,General Public Policy Analysis,2012,2012,217156,Brown University,1,Men,20,brown-university,general-public-policy-analysis
440501,General Public Policy Analysis,2015,2015,217156,Brown University,1,Men,20,brown-university,general-public-policy-analysis
512201,General Public Health,2018,2018,217156,Brown University,1,Men,20,brown-university,general-public-health
140501,Bioengineering & Biomedical Engineering,2016,2016,217156,Brown University,1,Men,19,brown-university,bioengineering-biomedical-engineering
230101,General English Language & Literature,2014,2014,217156,Brown University,1,Men,19,brown-university,general-english-language-literature-230101
231302,Creative Writing,2020,2020,217156,Brown University,1,Men,19,brown-university,creative-writing-231302
270101,General Mathematics,2016,2016,217156,Brown University,1,Men,19,brown-university,general-mathematics
300801,Mathematics & Computer Science,2019,2019,217156,Brown University,1,Men,19,brown-university,mathematics-computer-science-300801
450901,International Relations & Affairs,2016,2016,217156,Brown University,1,Men,19,brown-university,international-relations-affairs
450901,International Relations & Affairs,2017,2017,217156,Brown University,1,Men,19,brown-university,international-relations-affairs
450901,International Relations & Affairs,2019,2019,217156,Brown University,1,Men,19,brown-university,international-relations-affairs
500901,General Music,2018,2018,217156,Brown University,1,Men,19,brown-university,general-music
520201,General Business Administration & Management,2018,2018,217156,Brown University,1,Men,19,brown-university,general-business-administration-management
90102,Mass Communication & Media Studies,2012,2012,217156,Brown University,1,Men,18,brown-university,mass-communication-media-studies
90102,Mass Communication & Media Studies,2013,2013,217156,Brown University,1,Men,18,brown-university,mass-communication-media-studies
110101,General Computer & Information Sciences,2018,2018,217156,Brown University,1,Men,18,brown-university,general-computer-information-sciences-110101
230101,General English Language & Literature,2017,2017,217156,Brown University,1,Men,18,brown-university,general-english-language-literature-230101
231302,Creative Writing,2016,2016,217156,Brown University,1,Men,18,brown-university,creative-writing-231302
231302,Creative Writing,2018,2018,217156,Brown University,1,Men,18,brown-university,creative-writing-231302
270101,General Mathematics,2018,2018,217156,Brown University,1,Men,18,brown-university,general-mathematics
270101,General Mathematics,2020,2020,217156,Brown University,1,Men,18,brown-university,general-mathematics
302701,Human Biology,2016,2016,217156,Brown University,1,Men,18,brown-university,human-biology-302701
400501,General Chemistry,2013,2013,217156,Brown University,1,Men,18,brown-university,general-chemistry
400601,General Geology & Earch Science,2017,2017,217156,Brown University,1,Men,18,brown-university,general-geology-earch-science
420101,General Psychology,2013,2013,217156,Brown University,1,Men,18,brown-university,general-psychology-420101
450901,International Relations & Affairs,2018,2018,217156,Brown University,1,Men,18,brown-university,international-relations-affairs
500901,General Music,2020,2020,217156,Brown University,1,Men,18,brown-university,general-music
231302,Creative Writing,2015,2015,217156,Brown University,1,Men,17,brown-university,creative-writing-231302
300000,General Interdisciplinary Studies,2020,2020,217156,Brown University,1,Men,17,brown-university,general-interdisciplinary-studies-300000
400601,General Geology & Earch Science,2015,2015,217156,Brown University,1,Men,17,brown-university,general-geology-earch-science
420101,General Psychology,2015,2015,217156,Brown University,1,Men,17,brown-university,general-psychology-420101
451101,Sociology,2014,2014,217156,Brown University,1,Men,17,brown-university,sociology-451101
500901,General Music,2013,2013,217156,Brown University,1,Men,17,brown-university,general-music
500901,General Music,2019,2019,217156,Brown University,1,Men,17,brown-university,general-music
512211,Health Services Administration,2016,2016,217156,Brown University,1,Men,17,brown-university,health-services-administration
520201,General Business Administration & Management,2017,2017,217156,Brown University,1,Men,17,brown-university,general-business-administration-management
90102,Mass Communication & Media Studies,2015,2015,217156,Brown University,1,Men,16,brown-university,mass-communication-media-studies
90102,Mass Communication & Media Studies,2016,2016,217156,Brown University,1,Men,16,brown-university,mass-communication-media-studies
90102,Mass Communication & Media Studies,2018,2018,217156,Brown University,1,Men,16,brown-university,mass-communication-media-studies
160104,Comparative Literature,2018,2018,217156,Brown University,1,Men,16,brown-university,comparative-literature
261201,Biotechnology,2017,2017,217156,Brown University,1,Men,16,brown-university,biotechnology-261201
